"","labeled_distinct_regions","name_with_luxury","room_type","minimum_nights","number_of_reviews","reviews_per_month","availability_per_day"
"35844",2,0,"Private room",3,1,0.81,0.145205479452055
"35845",2,0,"Private room",2,5,0.49,1
"35846",2,0,"Private room",3,7,0.68,0.0301369863013699
"35847",4,0,"Entire home/apt",1,86,8.06,0.331506849315069
"35848",5,0,"Shared room",2,1,0.1,0.101369863013699
"35849",4,0,"Private room",3,25,2.44,0.671232876712329
"35850",3,0,"Entire home/apt",1,8,0.75,0.810958904109589
"35851",5,0,"Shared room",2,0,0,0.101369863013699
"35852",3,0,"Entire home/apt",1,63,6.18,0.591780821917808
"35853",2,0,"Entire home/apt",3,3,0.29,0.287671232876712
"35854",4,0,"Private room",1,24,2.32,0
"35855",2,0,"Entire home/apt",2,7,0.9,0.123287671232877
"35856",4,0,"Private room",30,3,0.31,0.687671232876712
"35857",4,0,"Private room",30,2,0.21,0.638356164383562
"35858",5,0,"Entire home/apt",2,13,2.89,0.676712328767123
"35859",2,0,"Private room",1,68,6.54,0.46027397260274
"35860",3,0,"Private room",1,12,1.37,0
"35861",3,0,"Entire home/apt",4,6,0.56,0.00821917808219178
"35862",3,0,"Entire home/apt",1,1,0.16,0.0191780821917808
"35863",2,0,"Private room",1,0,0,0
"35864",3,0,"Entire home/apt",3,3,0.28,0.0356164383561644
"35865",3,0,"Entire home/apt",3,25,2.48,0.0821917808219178
"35866",2,0,"Private room",30,1,0.12,0.010958904109589
"35867",2,0,"Private room",3,3,0.29,0.246575342465753
"35868",4,0,"Entire home/apt",6,0,0,0.994520547945206
"35869",4,0,"Entire home/apt",2,0,0,0
"35870",4,0,"Entire home/apt",1,94,8.84,0
"35871",2,0,"Entire home/apt",15,2,0.24,0.156164383561644
"35872",2,0,"Private room",16,0,0,0.243835616438356
"35873",3,0,"Private room",1,28,2.78,0.0136986301369863
"35874",2,0,"Private room",2,16,1.62,0.978082191780822
"35875",2,0,"Private room",3,1,0.1,0.0712328767123288
"35876",2,0,"Private room",1,1,0.1,0
"35877",4,0,"Entire home/apt",2,31,3.31,0.463013698630137
"35878",3,0,"Entire home/apt",2,2,0.22,0
"35879",3,0,"Entire home/apt",30,11,1.24,0.0164383561643836
"35880",2,0,"Entire home/apt",1,2,0.21,0.602739726027397
"35881",3,0,"Entire home/apt",2,5,0.48,0
"35882",2,0,"Entire home/apt",5,0,0,0.602739726027397
"35883",2,0,"Entire home/apt",2,1,0.16,0.150684931506849
"35884",3,0,"Private room",20,1,0.11,0
"35885",3,0,"Private room",6,4,0.45,1
"35886",3,0,"Private room",6,5,0.53,0.989041095890411
"35887",3,0,"Private room",3,10,0.99,0.0383561643835616
"35888",2,0,"Private room",2,42,3.96,0.128767123287671
"35889",2,0,"Entire home/apt",5,5,0.49,0.0958904109589041
"35890",4,0,"Entire home/apt",1,52,4.92,0.810958904109589
"35891",2,0,"Entire home/apt",1,14,1.49,0
"35892",3,0,"Entire home/apt",2,41,4.16,0.676712328767123
"35893",4,0,"Entire home/apt",6,2,0.19,0.0520547945205479
"35894",3,0,"Entire home/apt",2,11,1.07,0.073972602739726
"35895",2,0,"Private room",1,2,0.22,1
"35896",2,0,"Entire home/apt",2,3,0.3,0
"35897",2,0,"Private room",2,11,1.15,0.010958904109589
"35898",4,0,"Private room",30,0,0,0.671232876712329
"35899",3,0,"Entire home/apt",30,3,0.36,0.6
"35900",2,0,"Private room",4,5,0.52,1
"35901",2,0,"Entire home/apt",1,76,8.29,0.879452054794521
"35902",3,0,"Entire home/apt",3,6,0.69,0.961643835616438
"35903",4,0,"Private room",2,1,0.16,0
"35904",3,0,"Entire home/apt",4,6,0.59,0.153424657534247
"35905",3,0,"Private room",1,20,2.03,0
"35906",2,0,"Entire home/apt",1,11,1.3,0.172602739726027
"35907",2,0,"Private room",2,32,3.1,0.213698630136986
"35908",2,0,"Private room",3,17,1.62,0.161643835616438
"35909",4,0,"Private room",1,52,4.92,1
"35910",2,0,"Private room",3,20,1.91,0.16986301369863
"35911",5,0,"Entire home/apt",2,27,2.74,0.70958904109589
"35912",2,0,"Entire home/apt",1,23,2.88,0.915068493150685
"35913",2,0,"Entire home/apt",2,2,0.2,0.202739726027397
"35914",4,0,"Entire home/apt",1,32,4.4,0.36986301369863
"35915",4,0,"Shared room",2,0,0,0
"35916",4,0,"Private room",1,3,0.29,0
"35917",4,0,"Entire home/apt",3,24,2.32,0.13972602739726
"35918",3,0,"Entire home/apt",1,0,0,0
"35919",4,0,"Private room",1,75,9.34,0.156164383561644
"35920",4,0,"Private room",1,66,7.56,0.131506849315068
"35921",3,0,"Entire home/apt",2,6,0.59,0
"35922",2,0,"Entire home/apt",3,8,0.9,0.682191780821918
"35923",4,0,"Shared room",5,2,0.23,1
"35924",3,0,"Private room",11,0,0,1
"35925",3,0,"Entire home/apt",3,4,0.58,0.227397260273973
"35926",3,0,"Entire home/apt",1,76,8.29,0.654794520547945
"35927",2,0,"Private room",5,1,0.1,0
"35928",2,0,"Private room",2,1,1,0.83013698630137
"35929",2,0,"Private room",1,7,0.68,0
"35930",1,0,"Private room",1,0,0,0.241095890410959
"35931",4,0,"Private room",3,7,0.76,0.93972602739726
"35932",4,0,"Private room",4,4,0.43,0
"35933",3,0,"Entire home/apt",3,7,0.68,0
"35934",4,0,"Private room",1,5,0.61,0.947945205479452
"35935",3,0,"Private room",1,12,1.19,0.243835616438356
"35936",2,0,"Entire home/apt",2,51,4.94,0.635616438356164
"35937",2,0,"Private room",31,0,0,0
"35938",2,0,"Entire home/apt",2,45,5.27,0.00547945205479452
"35939",2,0,"Entire home/apt",2,26,2.57,0.221917808219178
"35940",2,0,"Private room",2,6,0.61,0
"35941",3,0,"Private room",1,3,1.36,0.73972602739726
"35942",3,0,"Private room",1,3,1.67,0.246575342465753
"35943",3,0,"Private room",2,17,1.95,0
"35944",2,0,"Private room",1,75,7.28,0.175342465753425
"35945",4,0,"Private room",1,41,3.97,0.427397260273973
"35946",3,0,"Entire home/apt",5,20,2.01,0.0712328767123288
"35947",3,0,"Private room",2,28,2.8,0.336986301369863
"35948",2,0,"Entire home/apt",5,25,2.43,0.147945205479452
"35949",2,0,"Entire home/apt",3,2,0.28,0
"35950",2,0,"Private room",4,52,6.5,0.00273972602739726
"35951",2,0,"Entire home/apt",2,13,1.26,0.243835616438356
"35952",2,0,"Private room",1,27,2.58,0.926027397260274
"35953",2,0,"Entire home/apt",3,13,1.26,0.753424657534247
"35954",2,0,"Entire home/apt",3,5,0.48,0.761643835616438
"35955",1,0,"Entire home/apt",2,32,3.09,0.942465753424658
"35956",4,0,"Private room",1,74,7.21,0.180821917808219
"35957",2,0,"Entire home/apt",8,1,0.1,0
"35958",4,0,"Private room",7,4,0.41,0.493150684931507
"35959",3,0,"Entire home/apt",2,13,1.38,0.980821917808219
"35960",2,0,"Private room",4,3,0.3,0.0794520547945206
"35961",2,0,"Private room",2,18,1.8,0.728767123287671
"35962",3,0,"Entire home/apt",29,0,0,0.517808219178082
"35963",2,0,"Private room",4,0,0,0
"35964",2,0,"Entire home/apt",30,1,0.11,0.484931506849315
"35965",3,0,"Private room",30,0,0,0.994520547945206
"35966",2,0,"Private room",1,2,0.2,0
"35967",3,0,"Private room",1,8,0.93,0.53972602739726
"35968",2,0,"Private room",1,20,2.09,0.449315068493151
"35969",4,0,"Shared room",1,16,1.62,0.0383561643835616
"35970",3,0,"Entire home/apt",1,1,0.1,0.534246575342466
"35971",4,0,"Private room",1,24,2.31,0.934246575342466
"35972",3,0,"Private room",2,3,0.29,0
"35973",1,0,"Entire home/apt",1,38,3.68,0.956164383561644
"35974",2,0,"Private room",1,18,1.83,0.213698630136986
"35975",2,0,"Private room",2,1,0.1,0
"35976",4,0,"Private room",1,28,2.78,0.947945205479452
"35977",1,0,"Private room",2,32,3.08,0.361643835616438
"35978",3,0,"Entire home/apt",1,52,5.2,0.443835616438356
"35979",4,0,"Private room",5,2,0.21,0.246575342465753
"35980",2,0,"Entire home/apt",30,5,0.76,0.416438356164384
"35981",4,0,"Private room",1,11,2.16,0.76986301369863
"35982",3,0,"Entire home/apt",30,1,0.12,0.887671232876712
"35983",2,0,"Private room",3,7,0.68,0.00547945205479452
"35984",2,0,"Entire home/apt",2,1,1,0.627397260273973
"35985",2,0,"Entire home/apt",3,16,1.67,0.221917808219178
"35986",3,0,"Private room",1,19,1.89,0.972602739726027
"35987",2,0,"Private room",1,14,1.44,0.131506849315068
"35988",4,0,"Private room",1,37,3.58,0.389041095890411
"35989",2,0,"Entire home/apt",1,3,0.3,0
"35990",2,0,"Entire home/apt",2,3,0.29,0
"35991",3,0,"Private room",3,1,0.16,0.00821917808219178
"35992",3,0,"Entire home/apt",2,39,4.08,0.389041095890411
"35993",2,0,"Entire home/apt",2,17,1.73,0.0301369863013699
"35994",1,0,"Private room",2,33,3.21,0.128767123287671
"35995",3,0,"Entire home/apt",29,0,0,0.912328767123288
"35996",3,0,"Entire home/apt",2,60,5.75,0.449315068493151
"35997",3,0,"Entire home/apt",29,1,0.58,0.586301369863014
"35998",4,0,"Private room",2,3,0.29,0.241095890410959
"35999",3,0,"Entire home/apt",2,9,0.96,0.43013698630137
"36000",4,0,"Private room",1,50,4.81,0.00273972602739726
"36001",3,0,"Private room",1,25,2.6,0
"36002",3,0,"Entire home/apt",2,20,2.02,0.0301369863013699
"36003",2,0,"Entire home/apt",3,18,1.74,0
"36004",2,0,"Private room",2,25,3.07,0.164383561643836
"36005",1,0,"Private room",1,16,1.55,0.950684931506849
"36006",4,0,"Private room",1,6,0.61,0.917808219178082
"36007",2,0,"Entire home/apt",7,1,0.11,0
"36008",3,0,"Entire home/apt",7,5,0.53,0
"36009",2,0,"Entire home/apt",90,0,0,0.26027397260274
"36010",3,0,"Private room",3,72,6.99,0.235616438356164
"36011",3,0,"Private room",1,59,5.75,0.167123287671233
"36012",3,0,"Entire home/apt",29,1,0.3,0.657534246575342
"36013",3,0,"Entire home/apt",29,0,0,0.852054794520548
"36014",2,0,"Private room",2,22,2.16,0.789041095890411
"36015",3,0,"Entire home/apt",29,0,0,0.517808219178082
"36016",3,0,"Private room",2,1,1,0.495890410958904
"36017",4,0,"Entire home/apt",5,1,0.11,0
"36018",2,0,"Private room",2,2,0.19,0
"36019",2,0,"Private room",2,21,2.08,0.93972602739726
"36020",3,0,"Entire home/apt",2,10,1.06,0.191780821917808
"36021",2,0,"Private room",1,31,3.06,0
"36022",2,0,"Entire home/apt",2,3,0.29,0.457534246575342
"36023",2,0,"Entire home/apt",3,1,0.11,0
"36024",4,0,"Private room",3,15,1.51,0
"36025",2,0,"Entire home/apt",3,11,1.05,0
"36026",4,0,"Entire home/apt",1,45,4.98,0.115068493150685
"36027",2,0,"Entire home/apt",3,0,0,0.227397260273973
"36028",3,0,"Entire home/apt",1,0,0,0
"36029",3,0,"Private room",2,23,2.23,0.0136986301369863
"36030",2,0,"Private room",2,15,1.45,0.704109589041096
"36031",2,0,"Shared room",4,19,1.91,0.0438356164383562
"36032",3,0,"Private room",5,4,0.39,0
"36033",2,0,"Shared room",1,26,2.57,0.063013698630137
"36034",4,0,"Entire home/apt",4,2,0.19,0.0712328767123288
"36035",4,0,"Private room",2,1,0.1,0.994520547945206
"36036",2,0,"Shared room",1,25,2.52,0.00547945205479452
"36037",3,0,"Entire home/apt",29,3,0.37,0.786301369863014
"36038",3,0,"Private room",1,0,0,0.484931506849315
"36039",2,0,"Entire home/apt",2,35,3.4,0.0931506849315069
"36040",4,0,"Private room",5,1,0.1,1
"36041",4,0,"Private room",1,4,0.45,0.216438356164384
"36042",4,0,"Private room",5,1,0.11,0.246575342465753
"36043",2,0,"Entire home/apt",2,0,0,0.0986301369863014
"36044",3,0,"Private room",2,16,1.55,0
"36045",4,0,"Entire home/apt",3,1,0.16,0
"36046",2,0,"Entire home/apt",2,1,0.1,0
"36047",2,0,"Entire home/apt",1,2,2,0
"36048",2,0,"Private room",1,16,1.84,0.849315068493151
"36049",3,0,"Entire home/apt",4,5,0.49,0.00273972602739726
"36050",4,0,"Private room",30,2,0.28,0
"36051",3,0,"Entire home/apt",4,5,0.55,0.791780821917808
"36052",2,0,"Entire home/apt",21,2,0.24,0.0904109589041096
"36053",3,0,"Entire home/apt",4,6,0.58,0
"36054",2,0,"Entire home/apt",3,32,3.49,0.46027397260274
"36055",2,0,"Shared room",7,1,0.11,0.49041095890411
"36056",2,0,"Private room",1,16,1.58,0.49041095890411
"36057",2,0,"Private room",1,24,2.36,0.49041095890411
"36058",2,0,"Private room",1,46,5.04,0.142465753424658
"36059",4,0,"Entire home/apt",2,30,2.9,0.4
"36060",3,0,"Private room",2,0,0,0
"36061",3,0,"Entire home/apt",30,9,0.95,0.893150684931507
"36062",2,0,"Private room",1,31,3,0.13972602739726
"36063",2,0,"Entire home/apt",2,0,0,0.0164383561643836
"36064",1,0,"Private room",1,1,0.11,0.0219178082191781
"36065",2,0,"Private room",5,1,0.1,0
"36066",3,0,"Entire home/apt",30,0,0,0.997260273972603
"36067",4,0,"Private room",1,44,4.57,0.424657534246575
"36068",3,0,"Entire home/apt",5,4,0.41,0.145205479452055
"36069",2,0,"Entire home/apt",3,2,0.24,0.991780821917808
"36070",3,0,"Private room",2,57,5.9,0.0356164383561644
"36071",2,0,"Entire home/apt",3,0,0,0
"36072",3,0,"Shared room",2,54,5.61,0.0602739726027397
"36073",2,0,"Entire home/apt",5,8,0.81,0
"36074",4,0,"Entire home/apt",4,12,1.38,0.528767123287671
"36075",3,0,"Entire home/apt",1,2,0.22,0.0273972602739726
"36076",4,0,"Shared room",4,0,0,1
"36077",4,0,"Private room",4,10,1.18,0.202739726027397
"36078",2,0,"Entire home/apt",3,2,0.21,0.0410958904109589
"36079",2,0,"Private room",7,0,0,0
"36080",4,0,"Private room",3,11,1.14,0.668493150684932
"36081",3,0,"Entire home/apt",4,6,0.65,0.0164383561643836
"36082",3,0,"Entire home/apt",2,10,1.06,1
"36083",4,0,"Entire home/apt",3,29,2.82,0.131506849315068
"36084",3,0,"Private room",5,14,1.39,0.375342465753425
"36085",2,0,"Entire home/apt",5,14,1.48,0.0520547945205479
"36086",3,0,"Private room",1,7,1.09,0.482191780821918
"36087",4,0,"Entire home/apt",2,27,2.69,0.868493150684931
"36088",2,0,"Entire home/apt",2,17,1.72,0
"36089",3,0,"Private room",2,18,1.8,0.306849315068493
"36090",3,0,"Entire home/apt",2,0,0,0.183561643835616
"36091",3,0,"Entire home/apt",2,7,0.84,0.756164383561644
"36092",2,0,"Private room",1,70,6.84,0.00273972602739726
"36093",2,0,"Private room",3,10,1.04,0.246575342465753
"36094",4,0,"Entire home/apt",1,57,5.74,0
"36095",2,0,"Entire home/apt",1,39,3.77,0.991780821917808
"36096",2,0,"Private room",3,6,0.61,0.104109589041096
"36097",1,0,"Private room",5,8,0.87,0.0602739726027397
"36098",1,0,"Private room",5,5,0.49,1
"36099",4,0,"Private room",1,19,2,0.123287671232877
"36100",2,0,"Entire home/apt",1,54,9.36,0.0547945205479452
"36101",2,0,"Private room",2,15,1.48,0.983561643835616
"36102",4,0,"Private room",1,3,0.47,0
"36103",4,0,"Private room",1,37,3.85,0
"36104",4,0,"Private room",1,19,1.84,0
"36105",4,0,"Entire home/apt",1,14,1.47,0.657534246575342
"36106",1,0,"Private room",3,36,3.69,0.134246575342466
"36107",3,0,"Private room",1,56,5.81,0.010958904109589
"36108",2,0,"Private room",3,1,0.1,0
"36109",4,0,"Private room",1,2,0.2,1
"36110",3,0,"Private room",14,1,0.45,0.726027397260274
"36111",2,0,"Private room",1,3,1.73,1
"36112",2,0,"Private room",1,0,0,0
"36113",3,0,"Entire home/apt",3,33,3.46,0.350684931506849
"36114",2,0,"Private room",6,1,0.11,0.241095890410959
"36115",2,0,"Entire home/apt",2,51,5.02,0.342465753424658
"36116",2,0,"Entire home/apt",7,6,0.62,0
"36117",2,0,"Private room",3,24,2.62,0.0164383561643836
"36118",3,0,"Private room",3,14,1.37,0
"36119",2,0,"Private room",1,10,0.99,0.676712328767123
"36120",2,0,"Private room",2,25,2.49,0.49041095890411
"36121",4,0,"Entire home/apt",1,31,3.01,0.989041095890411
"36122",3,0,"Private room",1,11,1.11,0
"36123",3,0,"Private room",1,0,0,0.153424657534247
"36124",3,0,"Private room",7,5,0.51,0.964383561643836
"36125",3,0,"Entire home/apt",1,0,0,0
"36126",4,0,"Private room",2,4,0.4,0.89041095890411
"36127",2,0,"Entire home/apt",3,7,0.71,0.0246575342465753
"36128",2,0,"Private room",5,5,0.53,0.997260273972603
"36129",2,0,"Entire home/apt",2,3,0.32,0.00821917808219178
"36130",2,0,"Private room",5,6,0.63,0.457534246575342
"36131",2,0,"Private room",2,56,5.62,0.073972602739726
"36132",3,0,"Entire home/apt",3,1,0.12,0
"36133",2,0,"Private room",7,4,0.49,1
"36134",4,0,"Shared room",1,18,1.76,0.452054794520548
"36135",3,0,"Private room",3,6,0.63,0.00821917808219178
"36136",3,0,"Private room",1,16,1.62,0.923287671232877
"36137",3,0,"Entire home/apt",2,49,5.18,0.16986301369863
"36138",3,0,"Entire home/apt",3,1,0.12,0.994520547945206
"36139",3,0,"Entire home/apt",1,4,0.64,0.0219178082191781
"36140",3,0,"Entire home/apt",2,5,0.57,0.0136986301369863
"36141",3,0,"Entire home/apt",2,16,1.62,0.383561643835616
"36142",2,0,"Private room",5,1,0.42,0.2
"36143",3,0,"Entire home/apt",3,7,0.71,0.0328767123287671
"36144",3,0,"Private room",3,6,0.59,0
"36145",1,0,"Entire home/apt",2,24,2.76,0.789041095890411
"36146",3,0,"Private room",2,4,0.39,0.983561643835616
"36147",2,0,"Private room",2,11,1.24,0.00273972602739726
"36148",3,0,"Entire home/apt",4,8,0.88,0.189041095890411
"36149",3,0,"Private room",2,7,0.69,0.238356164383562
"36150",4,0,"Shared room",1,4,0.42,0.49041095890411
"36151",2,0,"Entire home/apt",2,22,2.22,0.227397260273973
"36152",2,0,"Private room",1,5,0.53,0
"36153",4,0,"Entire home/apt",2,8,0.82,0
"36154",4,0,"Private room",2,5,0.53,0
"36155",2,0,"Entire home/apt",2,14,1.45,0.0356164383561644
"36156",3,0,"Entire home/apt",1,8,0.8,0.101369863013699
"36157",2,0,"Entire home/apt",2,15,1.53,0.873972602739726
"36158",4,0,"Private room",3,9,0.94,0
"36159",3,0,"Private room",1,9,0.9,0.997260273972603
"36160",3,0,"Private room",5,11,1.1,0.849315068493151
"36161",4,0,"Entire home/apt",2,4,0.44,0
"36162",2,0,"Private room",3,5,0.49,0
"36163",4,0,"Entire home/apt",2,2,0.76,0.0136986301369863
"36164",2,0,"Entire home/apt",3,5,0.51,0
"36165",4,0,"Entire home/apt",3,1,1,0.473972602739726
"36166",3,0,"Private room",3,36,3.94,0.298630136986301
"36167",3,0,"Private room",2,3,0.3,0
"36168",2,0,"Entire home/apt",2,2,0.2,0
"36169",2,0,"Private room",21,1,0.11,0
"36170",2,0,"Entire home/apt",2,4,0.48,0.191780821917808
"36171",1,0,"Private room",1,24,2.38,0.410958904109589
"36172",3,0,"Private room",1,11,1.13,0.402739726027397
"36173",3,0,"Private room",1,43,4.24,0.482191780821918
"36174",2,0,"Entire home/apt",1,68,7.58,0.706849315068493
"36175",2,0,"Entire home/apt",3,15,1.56,0.33972602739726
"36176",2,0,"Private room",3,8,0.82,0
"36177",3,0,"Entire home/apt",7,5,0.52,0
"36178",2,0,"Private room",2,17,1.68,0.915068493150685
"36179",2,0,"Entire home/apt",3,11,1.11,0.767123287671233
"36180",2,0,"Private room",2,85,8.31,0.846575342465753
"36181",2,0,"Private room",3,17,2.8,0
"36182",4,0,"Entire home/apt",1,14,1.53,0.975342465753425
"36183",3,0,"Entire home/apt",6,5,0.53,0.526027397260274
"36184",2,0,"Entire home/apt",2,48,4.86,0.284931506849315
"36185",2,0,"Private room",2,0,0,0.241095890410959
"36186",3,0,"Private room",1,62,6.55,0.961643835616438
"36187",3,0,"Entire home/apt",3,12,1.29,0.63013698630137
"36188",3,0,"Private room",4,27,2.83,0
"36189",3,0,"Entire home/apt",13,4,0.44,0
"36190",3,0,"Entire home/apt",8,2,0.22,0.0219178082191781
"36191",3,0,"Entire home/apt",2,35,3.44,0.717808219178082
"36192",4,0,"Entire home/apt",2,2,0.25,0.745205479452055
"36193",3,0,"Entire home/apt",2,53,5.96,0.0383561643835616
"36194",2,0,"Entire home/apt",2,13,1.3,0
"36195",4,0,"Private room",1,7,0.7,0.950684931506849
"36196",3,0,"Entire home/apt",5,17,1.95,0.00821917808219178
"36197",1,0,"Shared room",1,18,1.93,0.164383561643836
"36198",4,0,"Entire home/apt",2,27,2.74,0
"36199",2,0,"Private room",2,23,2.35,0.928767123287671
"36200",2,0,"Private room",2,10,1.05,0
"36201",2,0,"Private room",1,39,3.98,0.0410958904109589
"36202",2,0,"Entire home/apt",3,0,0,0.73972602739726
"36203",2,0,"Private room",20,3,0.39,0
"36204",2,0,"Private room",2,1,0.1,0
"36205",2,0,"Private room",3,1,0.11,0.49041095890411
"36206",3,0,"Private room",2,29,2.87,0
"36207",4,0,"Private room",2,6,0.62,0.427397260273973
"36208",4,0,"Entire home/apt",3,12,1.21,0
"36209",2,0,"Entire home/apt",5,15,1.75,0
"36210",2,0,"Private room",3,2,0.21,0
"36211",2,0,"Entire home/apt",5,1,0.16,0.213698630136986
"36212",2,0,"Private room",3,5,0.53,0.232876712328767
"36213",2,0,"Private room",1,5,0.51,1
"36214",1,0,"Private room",1,26,2.65,0.336986301369863
"36215",4,0,"Private room",4,23,2.28,0.306849315068493
"36216",3,0,"Entire home/apt",3,41,4.29,0.202739726027397
"36217",3,0,"Entire home/apt",14,1,0.12,0
"36218",2,0,"Entire home/apt",1,12,1.31,0.298630136986301
"36219",2,0,"Private room",1,23,2.34,0.558904109589041
"36220",3,0,"Entire home/apt",2,15,1.51,0.353424657534247
"36221",4,0,"Private room",1,47,4.64,0.536986301369863
"36222",2,0,"Entire home/apt",5,12,1.2,0.29041095890411
"36223",2,0,"Entire home/apt",2,8,0.82,0
"36224",3,0,"Private room",2,13,1.29,0.652054794520548
"36225",3,0,"Entire home/apt",1,4,0.44,0.0657534246575342
"36226",3,0,"Private room",3,17,1.71,0.63013698630137
"36227",2,0,"Private room",1,5,0.52,0.241095890410959
"36228",3,0,"Private room",2,14,1.4,0.652054794520548
"36229",2,0,"Private room",3,1,0.14,0
"36230",3,0,"Private room",30,2,0.21,0.961643835616438
"36231",4,0,"Private room",2,29,2.96,0.408219178082192
"36232",2,0,"Private room",1,4,0.45,0.265753424657534
"36233",3,0,"Entire home/apt",2,33,3.46,0.767123287671233
"36234",3,0,"Entire home/apt",2,28,2.98,0.112328767123288
"36235",2,0,"Entire home/apt",2,4,0.44,0.26027397260274
"36236",2,0,"Private room",1,30,3.63,0.895890410958904
"36237",2,0,"Private room",5,24,2.48,0.0191780821917808
"36238",2,0,"Private room",2,30,3.63,0.83013698630137
"36239",3,0,"Entire home/apt",2,2,0.31,0.0383561643835616
"36240",4,0,"Private room",1,18,1.79,0.194520547945205
"36241",2,0,"Private room",3,3,0.31,0
"36242",2,0,"Entire home/apt",1,20,2.22,0.0520547945205479
"36243",3,0,"Entire home/apt",30,1,0.12,0.895890410958904
"36244",3,0,"Private room",14,4,0.4,0.180821917808219
"36245",3,0,"Entire home/apt",31,1,0.11,0.427397260273973
"36246",4,0,"Private room",2,2,0.26,0.0712328767123288
